date,0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
2020-02-24,0,0,0,0,0,0,0,1,0,0
2020-02-25,0,0,1,0,0,0,0,0,0,0
2020-02-26,2,0,2,0,2,1,1,0,0,0
2020-02-27,0,0,0,2,0,1,0,2,0,0
2020-02-28,0,0,2,2,1,1,0,0,0,0
2020-02-29,0,1,2,4,2,0,1,0,0,0
2020-03-01,0,0,2,3,0,1,1,0,1,0
2020-03-02,0,2,5,3,3,1,1,1,1,0
2020-03-03,0,2,1,1,3,4,1,1,1,0
2020-03-04,1,0,3,7,4,8,6,2,1,0
2020-03-05,0,1,1,6,3,10,4,2,0,0
2020-03-06,0,0,8,8,9,6,5,4,0,0
2020-03-07,0,0,1,3,8,7,2,1,2,0
2020-03-08,0,0,3,3,9,8,4,4,3,0
2020-03-09,1,2,4,15,16,22,8,19,8,0
2020-03-10,2,3,9,19,23,22,20,13,9,0
2020-03-11,1,2,25,23,22,38,18,18,11,0
2020-03-12,1,1,15,30,30,45,21,16,20,0
2020-03-13,1,6,22,29,34,39,32,25,17,0
2020-03-14,2,4,20,21,37,51,25,28,19,0
2020-03-15,0,1,13,27,22,36,27,20,15,2
2020-03-16,2,12,46,61,89,111,85,68,40,2
2020-03-17,4,11,47,70,86,106,86,62,45,0
2020-03-18,3,19,63,75,87,120,97,62,54,2
2020-03-19,0,9,45,63,62,99,62,42,41,1
2020-03-20,3,17,47,66,85,138,86,64,40,2
2020-03-21,2,11,35,32,41,81,56,40,35,4
2020-03-22,0,11,23,43,27,55,47,36,27,0
2020-03-23,1,13,63,81,96,187,117,69,64,0
2020-03-24,1,8,49,57,79,135,116,72,70,2
2020-03-25,0,10,49,59,67,86,85,66,73,1
2020-03-26,1,8,43,47,84,117,85,79,53,1
2020-03-27,2,12,49,69,82,142,98,85,62,0
2020-03-28,2,3,18,38,36,66,60,37,49,0
2020-03-29,1,6,18,16,39,40,27,34,32,0
2020-03-30,1,14,62,62,81,115,94,77,87,1
2020-03-31,4,16,49,62,65,120,89,57,60,1
2020-04-01,0,13,54,41,58,116,67,37,59,0
2020-04-02,2,9,39,64,60,104,54,42,39,0
2020-04-03,6,12,58,54,60,84,52,38,47,0
2020-04-04,1,8,26,17,33,35,19,31,29,0
2020-04-05,0,1,16,14,17,23,12,11,23,0
2020-04-06,2,11,50,64,59,79,65,43,44,1
2020-04-07,0,5,50,35,47,52,36,26,34,0
2020-04-08,2,6,41,32,43,43,35,26,41,1
2020-04-09,2,3,32,24,38,33,31,32,38,1
2020-04-10,0,6,22,19,19,25,9,15,22,0
2020-04-11,0,3,12,10,12,21,11,11,26,0
2020-04-12,2,1,6,12,10,20,7,10,11,0
2020-04-13,0,0,6,12,13,12,7,9,23,0
2020-04-14,1,7,21,22,31,27,21,11,25,0
2020-04-15,1,10,27,12,19,25,12,11,18,0
2020-04-16,0,6,25,25,14,19,8,11,15,0
2020-04-17,1,3,13,24,17,18,8,9,18,0
2020-04-18,0,2,4,8,9,16,7,5,14,0
2020-04-19,1,2,4,6,2,5,1,3,7,0
2020-04-20,0,2,22,16,16,18,9,7,23,0
2020-04-21,0,3,12,17,12,16,6,9,19,0
2020-04-22,1,0,10,9,5,15,15,8,7,0
2020-04-23,0,2,16,11,8,24,7,7,9,0
2020-04-24,2,4,16,9,14,6,8,6,9,0
2020-04-25,1,0,5,8,4,5,4,2,7,0
2020-04-26,0,0,4,5,4,5,2,4,1,0
2020-04-27,4,2,7,15,10,16,5,3,5,0
2020-04-28,2,2,12,14,8,14,7,1,8,0
2020-04-29,2,0,10,5,11,10,5,5,8,1
2020-04-30,2,4,9,4,4,6,5,2,3,0
2020-05-01,1,1,14,8,5,4,6,4,0,0
2020-05-02,0,2,5,2,2,2,2,2,0,0
2020-05-03,0,0,1,1,2,1,3,0,0,0
2020-05-04,0,1,10,7,7,6,3,5,3,0
2020-05-05,2,4,5,8,4,9,1,2,1,0
2020-05-06,1,1,4,5,7,7,2,2,7,0
2020-05-07,1,0,4,2,5,3,2,3,0,0
2020-05-08,1,4,4,2,5,6,3,1,3,0
2020-05-09,0,3,3,1,2,3,4,0,1,0
2020-05-10,0,2,1,1,0,1,0,0,1,0
2020-05-11,1,1,3,4,3,4,2,0,0,0
2020-05-12,0,2,3,2,3,3,1,2,2,0
2020-05-13,2,4,2,2,1,3,4,0,2,0
2020-05-14,2,3,2,2,4,2,0,3,4,0
2020-05-15,1,2,4,4,4,2,4,2,1,0
2020-05-16,0,1,2,0,2,0,0,2,2,0
2020-05-17,0,0,0,1,0,2,1,0,0,0
2020-05-18,1,1,5,3,1,2,1,0,1,0
2020-05-19,0,2,6,0,4,6,1,0,1,0
2020-05-20,0,1,2,1,3,3,2,1,3,0
2020-05-21,1,0,1,0,1,1,1,0,0,0
2020-05-22,0,0,3,2,1,0,1,1,0,0
2020-05-23,0,0,1,0,1,0,1,0,0,0
2020-05-24,0,0,1,1,1,0,1,0,1,0
2020-05-25,0,1,1,1,1,2,1,0,1,0
2020-05-26,2,2,4,0,1,1,0,1,0,0
2020-05-27,2,1,2,2,4,1,2,1,0,0
2020-05-28,0,3,3,1,1,1,0,1,0,0
2020-05-29,1,0,1,0,1,2,2,1,0,0
2020-05-30,0,0,0,0,2,2,0,0,1,0
2020-05-31,0,0,0,1,1,1,0,0,0,0
